selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,train_turnover_proxy,train_return_per_turnover_proxy_bps,train_return_per_turnover_proxy_pass,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,validation_turnover_proxy,validation_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_pass,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_turnover_proxy,locked_oos_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_pass,locked_oos_liquidation_count,locked_oos_account_wipeout_count,avg_bbo_spread_bps_assumption,bbo_spread_multiplier,return_per_turnover_proxy_threshold_bps,execution_efficiency_proxy_gate_pass,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
901,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_9p0x_0p03alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,9.0,0.03,0.27,2700.0,2700.0,True,-0.3284685406191644,0.3884824582090351,-1.7543334916148907,-0.8689988241942929,-0.6258622995606227,-0.8455170463383489,2143,578.61,-5.676855578354409,False,0.007040528120526579,0.0741586076936427,0.24833022365599206,0.14452640570087236,0.13454847791164587,0.3899234523671742,490,132.3,0.532163879102538,False,-46.653963310155405,-0.07013301604414734,0.09979895984467906,-4.570981667738059,-2.9224560269705675,-2.657263857917538,-4.360721608129643,269,72.63000000000001,-9.65620488009739,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0070_below_0.02;train_return_not_positive;train_validation_return_ratio_-46.6540_below_0.50;train_return_per_turnover_proxy_bps_-5.677_not_above_10.000;validation_return_per_turnover_proxy_bps_0.532_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.656_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
902,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_9p0x_0p03alloc,alpha_zoo_conservative_exit,individual_seed,fresh_train_validation_10bps_retune,,9.0,0.03,0.27,2700.0,2700.0,True,-0.3284685406191644,0.3884824582090351,-1.7543334916148907,-0.8689988241942929,-0.6258622995606227,-0.8455170463383489,2143,578.61,-5.676855578354409,False,0.007040528120526579,0.0741586076936427,0.24833022365599206,0.14452640570087236,0.13454847791164587,0.3899234523671742,490,132.3,0.532163879102538,False,-46.653963310155405,-0.07013301604414734,0.09979895984467906,-4.570981667738059,-2.9224560269705675,-2.657263857917538,-4.360721608129643,269,72.63000000000001,-9.65620488009739,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0070_below_0.02;train_return_not_positive;train_validation_return_ratio_-46.6540_below_0.50;train_return_per_turnover_proxy_bps_-5.677_not_above_10.000;validation_return_per_turnover_proxy_bps_0.532_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.656_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
903,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_11p0x_0p03alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,11.0,0.03,0.32999999999999996,3299.9999999999995,3299.9999999999995,True,-0.39840154109149095,0.4631552279332927,-1.8064498366557868,-0.892569873902076,-0.6100308817970266,-0.8601900984023263,2143,707.1899999999999,-5.633585614778079,False,0.00781824668326947,0.08999187560030639,0.253011043015144,0.14740442381038057,0.13523442432008814,0.35723864752995316,490,161.7,0.4835031962442468,False,-50.957913868852955,-0.08524580702489504,0.12065600859461124,-4.56882727539814,-2.9215913859017895,-2.6070367387452724,-4.172369068418238,269,88.77,-9.602997299188356,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0078_below_0.02;train_return_not_positive;train_validation_return_ratio_-50.9579_below_0.50;train_return_per_turnover_proxy_bps_-5.634_not_above_10.000;validation_return_per_turnover_proxy_bps_0.484_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.603_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
904,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_11p0x_0p03alloc,alpha_zoo_conservative_exit,individual_seed,fresh_train_validation_10bps_retune,,11.0,0.03,0.32999999999999996,3299.9999999999995,3299.9999999999995,True,-0.39840154109149095,0.4631552279332927,-1.8064498366557868,-0.892569873902076,-0.6100308817970266,-0.8601900984023263,2143,707.1899999999999,-5.633585614778079,False,0.00781824668326947,0.08999187560030639,0.253011043015144,0.14740442381038057,0.13523442432008814,0.35723864752995316,490,161.7,0.4835031962442468,False,-50.957913868852955,-0.08524580702489504,0.12065600859461124,-4.56882727539814,-2.9215913859017895,-2.6070367387452724,-4.172369068418238,269,88.77,-9.602997299188356,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0078_below_0.02;train_return_not_positive;train_validation_return_ratio_-50.9579_below_0.50;train_return_per_turnover_proxy_bps_-5.634_not_above_10.000;validation_return_per_turnover_proxy_bps_0.484_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.603_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
905,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_8p0x_0p05alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,8.0,0.05,0.4,4000.0,4000.0,True,-0.4257349364947921,0.4993962081615745,-1.5870882361521221,-0.7854601690151524,-0.5238509773065342,-0.8524993372738023,2143,857.2,-4.9665764873400855,False,0.008362839660805754,0.10817422165848599,0.25846904273885996,0.1507683363413582,0.13605111307833828,0.3181589378869828,490,196.0,0.4266754928982528,False,-50.9079396188941,-0.10266055325008594,0.14441002517277393,-4.566313809276629,-2.920582356489465,-2.5520419187594396,-3.9680265109613497,269,107.60000000000001,-9.540943610602783,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0084_below_0.02;train_return_not_positive;train_validation_return_ratio_-50.9079_below_0.50;train_return_per_turnover_proxy_bps_-4.967_not_above_10.000;validation_return_per_turnover_proxy_bps_0.427_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.541_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
906,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_8p0x_0p05alloc,alpha_zoo_conservative_exit,individual_seed,fresh_train_validation_10bps_retune,,8.0,0.05,0.4,4000.0,4000.0,True,-0.4257349364947921,0.4993962081615745,-1.5870882361521221,-0.7854601690151524,-0.5238509773065342,-0.8524993372738023,2143,857.2,-4.9665764873400855,False,0.008362839660805754,0.10817422165848599,0.25846904273885996,0.1507683363413582,0.13605111307833828,0.3181589378869828,490,196.0,0.4266754928982528,False,-50.9079396188941,-0.10266055325008594,0.14441002517277393,-4.566313809276629,-2.920582356489465,-2.5520419187594396,-3.9680265109613497,269,107.60000000000001,-9.540943610602783,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0084_below_0.02;train_return_not_positive;train_validation_return_ratio_-50.9079_below_0.50;train_return_per_turnover_proxy_bps_-4.967_not_above_10.000;validation_return_per_turnover_proxy_bps_0.427_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.541_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
907,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_10p0x_0p03alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,10.0,0.03,0.3,3000.0,3000.0,True,-0.3876751504280024,0.4480324242618504,-1.893245785812359,-0.9168997244350344,-0.63320386275358,-0.8652836925066555,2143,642.9,-6.030100333302261,False,0.0074652564542514455,0.08210408217550058,0.2506709222728597,0.1459647991684597,0.13488979625232247,0.37367827359532246,490,147.0,0.5078405751191459,False,-51.93058708749682,-0.07771086796550819,0.11028543644918334,-4.569904472441396,-2.92202373427553,-2.6317770533138645,-4.26496127309069,269,80.7,-9.629599500062973,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0075_below_0.02;train_return_not_positive;train_validation_return_ratio_-51.9306_below_0.50;train_return_per_turnover_proxy_bps_-6.030_not_above_10.000;validation_return_per_turnover_proxy_bps_0.508_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.630_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
908,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_10p0x_0p03alloc,alpha_zoo_conservative_exit,individual_seed,fresh_train_validation_10bps_retune,,10.0,0.03,0.3,3000.0,3000.0,True,-0.3876751504280024,0.4480324242618504,-1.893245785812359,-0.9168997244350344,-0.63320386275358,-0.8652836925066555,2143,642.9,-6.030100333302261,False,0.0074652564542514455,0.08210408217550058,0.2506709222728597,0.1459647991684597,0.13488979625232247,0.37367827359532246,490,147.0,0.5078405751191459,False,-51.93058708749682,-0.07771086796550819,0.11028543644918334,-4.569904472441396,-2.92202373427553,-2.6317770533138645,-4.26496127309069,269,80.7,-9.629599500062973,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0075_below_0.02;train_return_not_positive;train_validation_return_ratio_-51.9306_below_0.50;train_return_per_turnover_proxy_bps_-6.030_not_above_10.000;validation_return_per_turnover_proxy_bps_0.508_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.630_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
909,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,6.0,0.1,0.6000000000000001,6000.000000000001,6000.000000000001,True,-0.40715178938173524,0.5965274547359136,-0.996610981836538,-0.5589922868213242,-0.3501300808596422,-0.682536547394929,2143,1285.8000000000002,-3.1665250379665206,False,0.00776899354046412,0.15843926609448272,0.27404510733352627,0.16041646204238183,0.13847636793528562,0.2016144192416064,490,294.00000000000006,0.2642514809681673,False,-52.40727608552137,-0.15113313195728195,0.2089706921450418,-4.559132436302444,-2.9176977446579353,-2.4133734288307256,-3.4645430611426957,269,161.40000000000003,-9.363886738369388,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0078_below_0.02;train_return_not_positive;train_validation_return_ratio_-52.4073_below_0.50;train_return_per_turnover_proxy_bps_-3.167_not_above_10.000;validation_return_per_turnover_proxy_bps_0.264_not_above_10.000;validation_mdd_0.1584_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.364_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
910,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed,fresh_train_validation_10bps_retune,,3.0,0.2,0.6000000000000001,6000.000000000001,6000.000000000001,True,-0.40715178938173524,0.5965274547359136,-0.996610981836538,-0.5589922868213242,-0.3501300808596422,-0.682536547394929,2143,1285.8000000000002,-3.1665250379665206,False,0.00776899354046412,0.15843926609448272,0.27404510733352627,0.16041646204238183,0.13847636793528562,0.2016144192416064,490,294.00000000000006,0.2642514809681673,False,-52.40727608552137,-0.15113313195728195,0.2089706921450418,-4.559132436302444,-2.9176977446579353,-2.4133734288307256,-3.4645430611426957,269,161.40000000000003,-9.363886738369388,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0078_below_0.02;train_return_not_positive;train_validation_return_ratio_-52.4073_below_0.50;train_return_per_turnover_proxy_bps_-3.167_not_above_10.000;validation_return_per_turnover_proxy_bps_0.264_not_above_10.000;validation_mdd_0.1584_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.364_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
911,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_seed_alpha_zoo_conservative_exit_6p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed,fresh_train_validation_10bps_retune,,6.0,0.1,0.6000000000000001,6000.000000000001,6000.000000000001,True,-0.40715178938173524,0.5965274547359136,-0.996610981836538,-0.5589922868213242,-0.3501300808596422,-0.682536547394929,2143,1285.8000000000002,-3.1665250379665206,False,0.00776899354046412,0.15843926609448272,0.27404510733352627,0.16041646204238183,0.13847636793528562,0.2016144192416064,490,294.00000000000006,0.2642514809681673,False,-52.40727608552137,-0.15113313195728195,0.2089706921450418,-4.559132436302444,-2.9176977446579353,-2.4133734288307256,-3.4645430611426957,269,161.40000000000003,-9.363886738369388,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_return_0.0078_below_0.02;train_return_not_positive;train_validation_return_ratio_-52.4073_below_0.50;train_return_per_turnover_proxy_bps_-3.167_not_above_10.000;validation_return_per_turnover_proxy_bps_0.264_not_above_10.000;validation_mdd_0.1584_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.364_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_return_non_positive;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation,{}
